Price,Close,High,Low,Open,Volume,RSI,MA20,STD20,Upper_Band,Lower_Band,Target_Next_Day_Up
Ticker,BTC-USD,BTC-USD,BTC-USD,BTC-USD,BTC-USD,,,,,,
Date,,,,,,,,,,,
2017-01-06,902.2009887695312,1046.81005859375,883.9439697265625,1014.239990234375,351876000,48.5418328538655,932.4681457519531,92.16081630941724,1116.7897783707876,748.1465131331186,1
2017-01-07,908.5850219726562,908.5850219726562,823.5560302734375,903.4869995117188,279550016,49.21443559548516,938.3708953857422,86.1778548997737,1110.7266051852896,766.0151855861948,1
2017-01-08,911.198974609375,942.7239990234375,887.2490234375,908.1749877929688,158715008,49.505464391579636,944.2951446533203,79.44752495751722,1103.1901945683549,785.4000947382859,0
2017-01-09,902.8280029296875,913.6859741210938,879.8070068359375,913.2440185546875,141876992,48.5460365874141,949.3927459716797,72.74940061191934,1094.8915471955183,803.893944747841,1
2017-01-10,907.6790161132812,914.8729858398438,901.0599975585938,902.4400024414062,115808000,49.16092745946301,953.062646484375,68.35549092410477,1089.7736283325846,816.3516646361654,0
2017-01-11,777.7570190429688,919.447998046875,762.7650146484375,908.114990234375,310928992,36.559615818852585,948.7234985351563,76.53558709013447,1101.7946727154253,795.6523243548874,1
2017-01-12,804.833984375,826.2459716796875,755.7559814453125,775.177978515625,222326000,40.01081955559183,942.8659973144531,82.90743452656397,1108.680866367581,777.0511282613252,1
2017-01-13,823.9840087890625,829.0009765625,780.0029907226562,803.7369995117188,168968000,42.39753101798534,939.1240966796875,86.60625669551364,1112.3366100707146,765.9115832886602,0
2017-01-14,818.4119873046875,835.0850219726562,812.4559936523438,825.1420288085938,93063296,41.8754776551396,935.235546875,90.30279124485723,1115.8411293647143,754.6299643852855,1
2017-01-15,821.7979736328125,823.3070068359375,812.8709716796875,818.1420288085938,71013600,42.340105545125596,930.9449462890625,93.66064565099495,1118.2662375910525,743.6236549870725,1
2017-01-16,831.5339965820312,834.530029296875,820.27099609375,821.7830200195312,82755200,43.73288264273529,925.8617462158203,96.2547870446485,1118.3713203051173,733.3521721265233,1
2017-01-17,907.93798828125,910.5609741210938,830.7960205078125,830.9459838867188,155095008,53.27192554559881,922.4625946044922,95.59204494361012,1113.6466844917124,731.278504717272,0
2017-01-18,886.6179809570312,917.4990234375,858.3040161132812,909.3729858398438,225676992,50.689520831058935,918.1186431884765,95.12370578467078,1108.3660547578181,727.871231619135,1
2017-01-19,899.072998046875,904.614013671875,884.3380126953125,888.3350219726562,105625000,52.14887181150061,915.0103942871094,94.65508136821786,1104.3205570235452,725.7002315506737,0
2017-01-20,895.0260009765625,899.3980102539062,887.0079956054688,898.1719970703125,86728400,51.61435145210705,911.5745452880859,94.03821002606568,1099.6509653402172,723.4981252359546,1
2017-01-21,921.7890014648438,927.3670043945312,895.5349731445312,895.5490112304688,111158000,54.90607933497093,907.7477447509766,91.85409411571041,1091.4559329823974,724.0395565195558,1
2017-01-22,924.6729736328125,937.5250244140625,897.5640258789062,922.2050170898438,116573000,55.25930401593055,902.8938934326172,87.99673116804496,1078.887355768707,726.9004310965273,0
2017-01-23,921.0120239257812,928.2659912109375,916.7379760742188,925.4990234375,73588600,54.673840271542495,896.7524963378906,81.70331610693013,1060.1591285517509,733.3458641240304,0
2017-01-24,892.68701171875,924.14501953125,892.2860107421875,910.677001953125,111349000,50.23882523058063,883.6503479003907,54.70688659028577,993.0641210809622,774.2365747198191,1
2017-01-25,901.5419921875,903.2520141601562,891.68701171875,891.9240112304688,120831000,51.56166401031143,878.058447265625,45.72743351872756,969.51331430308,786.6035802281699,1
2017-01-26,917.5859985351562,919.3259887695312,902.2239990234375,902.39501953125,131958000,53.95031583235105,878.8276977539062,46.28100407226687,971.38970589844,786.2656896093725,1
2017-01-27,919.75,923.2230224609375,915.8460083007812,918.3590087890625,125594000,54.27782235221253,879.3859466552734,46.7240494034979,972.8340454622692,785.9378478482777,1
2017-01-28,921.5900268554688,923.9110107421875,919.8109741210938,919.8109741210938,68979600,54.57365925230311,879.9054992675781,47.15222604565298,974.209951358884,785.6010471762721,0
2017-01-29,919.4959716796875,923.4180297851562,919.1480102539062,922.0670166015625,60851700,54.144294118643266,880.7388977050781,47.722547508163075,976.1839927214043,785.293802688752,1
2017-01-30,920.3820190429688,923.0479736328125,919.4739990234375,920.1510009765625,78227296,54.308102603438314,881.3740478515625,48.182289849727475,977.7386275510174,785.0094681521076,1
2017-01-31,970.4030151367188,972.0189819335938,920.958984375,920.958984375,164582000,62.460904595509426,891.00634765625,45.562665010483066,982.1316776772161,799.8810176352839,1
2017-02-01,989.0230102539062,989.114013671875,970.7420043945312,970.9409790039062,150110000,64.96678105001486,900.2157989501953,45.842110326692506,991.9000196035804,808.5315782968103,1
2017-02-02,1011.7999877929688,1013.52001953125,983.2210083007812,990.0009765625,145820992,67.79851811025708,909.6065979003906,48.56058927011591,1006.7277764406224,812.4854193601589,1
2017-02-03,1029.9100341796875,1033.8699951171875,1008.7899780273438,1011.4600219726562,201278000,69.88297583382682,920.1815002441406,50.64030762059676,1021.4621154853342,818.900885002947,1
2017-02-04,1042.9000244140625,1045.9000244140625,1015.1599731445312,1031.3299560546875,155064000,71.31718643559961,931.2366027832031,52.14382255648545,1035.524247896174,826.9489576702322,0
2017-02-05,1027.3399658203125,1043.6300048828125,1022.3699951171875,1043.52001953125,114208000,67.18965518379433,941.0269012451172,50.80345730543177,1042.6338158559806,839.4199866342536,1
2017-02-06,1038.1500244140625,1044.6400146484375,1028.1600341796875,1028.4000244140625,111762000,68.55140979216672,947.5375030517578,54.54553886180973,1056.6285807753773,838.4464253281383,1
2017-02-07,1061.3499755859375,1061.9300537109375,1040.1400146484375,1040.1400146484375,146007008,71.30406690477261,956.2741027832031,58.14891392365958,1072.5719306305223,839.976274935884,1
2017-02-08,1063.0699462890625,1078.969970703125,1037.489990234375,1062.3199462890625,201855008,71.5032101302358,964.4739501953125,61.14403335135307,1086.7620168980186,842.1858834926063,0
2017-02-09,994.3829956054688,1088.989990234375,953.343994140625,1064.699951171875,407220000,55.067793098285826,969.4417999267578,59.21024369167726,1087.8622873101124,851.0213125434033,0
2017-02-10,988.6740112304688,998.905029296875,946.6909790039062,995.6320190429688,190452000,53.95765362393802,972.7860504150391,58.25832433238942,1089.302699079818,856.2694017502603,1
2017-02-11,1004.4500122070312,1009.2899780273438,982.8300170898438,988.8980102539062,102261000,56.563548918074964,976.77490234375,57.5171069522928,1091.8091162483356,861.7406884391644,0
2017-02-12,999.1810302734375,1004.760009765625,996.9210205078125,1003.52001953125,67530000,55.435056929908,980.6833526611329,56.168520183623166,1093.0203930283792,868.3463122938865,0
2017-02-13,990.6420288085938,1002.0999755859375,976.0020141601562,998.885009765625,100607000,53.56976573957629,985.581103515625,52.22381513379738,1090.0287337832199,881.1334732480303,1
2017-02-14,1004.5499877929688,1011.510009765625,986.4710083007812,991.7349853515625,137946000,56.15738056953767,990.7315032958984,48.44200246601205,1087.6155082279224,893.8474983638743,1
2017-02-15,1007.47998046875,1008.8400268554688,1001.5800170898438,1006.2100219726562,89759400,56.704807611851955,995.2262023925781,45.371057710103365,1085.9683178127848,904.4840869723714,1
2017-02-16,1027.43994140625,1033.3699951171875,1007.6500244140625,1007.6500244140625,122277000,60.33795251450023,1000.6106994628906,42.22330134725966,1085.0573021574098,916.1640967683712,1
2017-02-17,1046.2099609375,1053.1700439453125,1025.6400146484375,1026.1199951171875,136474000,63.44454943652578,1006.8416961669922,39.02216367907802,1084.8860235251482,928.7973688088362,1
2017-02-18,1054.4200439453125,1061.0999755859375,1046.9599609375,1049.2099609375,99073504,64.74530082340448,1013.5878997802735,34.53149152585518,1082.6508828319838,944.5249167285631,0
2017-02-19,1047.8699951171875,1056.81005859375,1043.4599609375,1054.760009765625,77423296,62.824626439611265,1019.9622985839844,27.46415931192148,1074.8906172078273,965.0339799601414,1
2017-02-20,1079.97998046875,1080.489990234375,1041.68994140625,1048.68994140625,109478000,67.85839560221402,1025.441146850586,27.982104134369298,1081.4053551193244,969.4769385818473,1
2017-02-21,1115.300048828125,1117.25,1076.9300537109375,1079.280029296875,186868992,72.30126900573563,1031.7549987792968,33.10907965134878,1097.9731580819944,965.5368394765992,1
2017-02-22,1117.43994140625,1125.3900146484375,1100.550048828125,1114.800048828125,136100000,72.54884703253515,1037.0369964599608,37.84575961186104,1112.7285156836829,961.3454772362388,1
2017-02-23,1166.719970703125,1176.6199951171875,1116.9599609375,1117.27001953125,189454000,77.52989754284178,1043.877493286133,47.59741322693026,1139.0723197399934,948.6826668322724,1
2017-02-24,1173.6800537109375,1200.3900146484375,1131.9599609375,1172.7099609375,330759008,78.13338744946114,1050.4164947509767,55.74251878824661,1161.9015323274698,938.9314571744834,0
2017-02-25,1143.8399658203125,1174.8499755859375,1124.5899658203125,1170.4100341796875,139960992,69.51344912746842,1056.2414947509765,59.18487799192312,1174.6112507348228,937.8717387671302,1
2017-02-26,1165.199951171875,1167.469970703125,1130.199951171875,1144.27001953125,116486000,71.90298332400246,1062.5939910888671,63.78075341093883,1190.1554979107448,935.0324842669895,1
2017-02-27,1179.969970703125,1181.97998046875,1163.3800048828125,1163.780029296875,131570000,73.45249034075209,1068.5249908447265,68.96366070598252,1206.4523122566916,930.5976694327614,0
2017-02-28,1179.969970703125,1193.25,1171.8199462890625,1180.719970703125,184956000,73.45249034075209,1074.3699920654296,73.29489416429959,1220.9597803940287,927.7802037368305,1
2017-03-01,1222.5,1222.5,1179.68994140625,1180.0400390625,229056992,77.58132312457002,1085.7758422851562,77.80319299491467,1241.3822282749854,930.1694562953269,1
2017-03-02,1251.010009765625,1262.1300048828125,1215.6199951171875,1224.6800537109375,368275008,79.844335810741,1098.892642211914,82.5405659967756,1263.9737742054654,933.8115102183629,1
2017-03-03,1274.989990234375,1280.31005859375,1250.7099609375,1250.7099609375,315739008,81.53287962270426,1112.4196411132812,88.22138041941808,1288.8624019521174,935.976880274445,0
2017-03-04,1255.1500244140625,1279.4000244140625,1230.510009765625,1277.4300537109375,183270000,75.86969966411158,1125.2180908203125,89.48690005076841,1304.1918909218493,946.2442907187756,1
2017-03-05,1267.1199951171875,1267.2900390625,1238.06005859375,1254.2900390625,134127000,76.91167366931087,1139.0419891357421,88.95700647445216,1316.9560020846466,961.1279761868378,1
2017-03-06,1272.8299560546875,1276.0,1264.5999755859375,1267.469970703125,153656992,77.41272557538755,1152.455987548828,87.82939371771708,1328.114774984262,976.7972001133938,0
2017-03-07,1223.5400390625,1275.550048828125,1204.800048828125,1273.2099609375,291256000,64.41700342061144,1163.2589904785157,82.16377993161045,1327.5865503417365,998.9314306152947,0
2017-03-08,1150.0,1232.1600341796875,1148.0799560546875,1223.22998046875,332603008,50.73260587620853,1169.3869934082031,75.82694503026778,1321.0408834687387,1017.7331033476676,1
2017-03-09,1188.489990234375,1197.4599609375,1141.22998046875,1150.3499755859375,212283008,56.0009820326328,1176.500994873047,70.12205489920595,1316.7451046714589,1036.256885074635,0
2017-03-10,1116.719970703125,1270.469970703125,1077.25,1189.3599853515625,563795968,46.10150534876067,1179.6159912109374,65.6549582487036,1310.9259077083445,1048.3060747135303,1
2017-03-11,1175.8299560546875,1193.8299560546875,1116.3199462890625,1116.3199462890625,283320000,53.40685621787299,1186.0139892578125,57.91987946404239,1301.8537481858973,1070.1742303297276,1
2017-03-12,1221.3800048828125,1226.97998046875,1175.3599853515625,1176.6199951171875,227176000,58.11778719695703,1193.0839904785157,52.689448659874046,1298.4628877982639,1087.7050931587676,1
2017-03-13,1231.9200439453125,1237.3699951171875,1217.030029296875,1221.780029296875,380276992,59.147096069576186,1198.914990234375,50.01329734164722,1298.9415849176694,1098.8883955510805,1
2017-03-14,1240.0,1244.81005859375,1220.719970703125,1232.1600341796875,245306000,59.95949089734473,1205.0429931640624,46.917629026819654,1298.8782512177017,1111.207735110423,1
2017-03-15,1249.6099853515625,1251.6099853515625,1239.75,1240.1600341796875,297804992,60.954023257000614,1209.1874938964843,47.01513718846039,1303.217768273405,1115.1572195195636,0
2017-03-16,1187.81005859375,1257.97998046875,1152.43994140625,1251.3299560546875,638568000,52.0078352078246,1209.893994140625,46.55741952959426,1303.0088331998136,1116.7791550814363,0
2017-03-17,1100.22998046875,1180.1600341796875,1099.5699462890625,1180.1600341796875,706598976,42.49024623267167,1207.7134948730468,50.65478760975828,1309.0230700925633,1106.4039196535302,0
2017-03-18,973.8179931640625,1114.0699462890625,957.655029296875,1099.68994140625,621302016,33.0801636986036,1198.1443969726563,72.4825185011516,1343.1094339749595,1053.179359970353,1
2017-03-19,1036.739990234375,1069.9100341796875,976.72998046875,976.72998046875,406648000,40.18147874333962,1190.9828979492188,80.95350376220914,1352.889905473637,1029.0758904248005,1
2017-03-20,1054.22998046875,1063.030029296875,1036.6800537109375,1037.239990234375,286529984,42.02314247055284,1184.6958984375,86.54340993849561,1357.7827183144914,1011.6090785605088,1
2017-03-21,1120.5400390625,1122.4300537109375,1055.3599853515625,1055.3599853515625,337391008,48.49724602960339,1179.597900390625,87.19986322639741,1353.9976268434198,1005.1981739378302,0
2017-03-22,1049.1400146484375,1120.6500244140625,1014.2100219726562,1120.6500244140625,380840992,42.93738208823658,1169.5044006347657,90.1327975319722,1349.76999569871,989.2388055708213,0
2017-03-23,1038.5899658203125,1058.010009765625,1028.9300537109375,1050.050048828125,248540000,42.168123846524,1157.6843994140625,91.0672492057996,1339.8188978256617,975.5499010024632,0
2017-03-24,937.52001953125,1040.469970703125,934.3579711914062,1038.449951171875,491038016,35.589810962320655,1141.8028991699218,100.39396050003354,1342.590820169989,941.0149781698548,1
2017-03-25,972.7789916992188,975.760986328125,903.7130126953125,936.5399780273438,435803008,39.15581338174293,1127.0858489990235,102.60626692620937,1332.2983828514423,921.8733151466047,0
2017-03-26,966.7249755859375,1007.9600219726562,954.1859741210938,974.0150146484375,303668000,38.759025394292664,1111.780599975586,102.55220140958374,1316.8850027947535,906.6761971564185,1
2017-03-27,1045.77001953125,1046.4000244140625,971.9840087890625,972.0549926757812,372535008,46.396829258034074,1102.8920989990233,100.02874370543242,1302.949586409888,902.8346115881585,1
2017-03-28,1047.1500244140625,1064.6500244140625,1027.72998046875,1044.5799560546875,326332000,46.52222719198394,1097.7496002197265,100.1231768864498,1297.995953992626,897.5032464468269,0
2017-03-29,1039.969970703125,1055.1300048828125,1015.8800048828125,1046.0799560546875,298457984,45.92031038578909,1090.3235992431642,98.53402240205861,1287.3916440472813,893.2555544390469,0
2017-03-30,1026.4300537109375,1049.2900390625,1020.0399780273438,1042.2099609375,352968992,44.74462838502912,1085.8091033935548,99.32618277880478,1284.4614689511643,887.1567378359453,1
2017-03-31,1071.7900390625,1074.9200439453125,1026.6400146484375,1026.6400146484375,447287008,49.416939408825115,1080.6071075439454,97.06202199387668,1274.7311515316987,886.4830635561921,1
2017-04-01,1080.5,1091.719970703125,1061.0899658203125,1071.7099609375,289633984,50.28622399133073,1073.5631072998046,91.245859376947,1256.0548260536987,891.0713885459106,1
2017-04-02,1102.1700439453125,1107.5899658203125,1075.449951171875,1080.6099853515625,514187008,52.47454690542579,1067.0756072998047,83.69431048096686,1234.4642282617383,899.686986337871,1
2017-04-03,1143.81005859375,1151.739990234375,1102.949951171875,1102.949951171875,580444032,56.44222231291597,1062.2661102294921,75.60726772155878,1213.4806456726096,911.0515747863745,0
2017-04-04,1133.25,1156.43994140625,1120.52001953125,1145.52001953125,436310016,55.18398356585981,1056.4481109619142,64.02167497509483,1184.4914609121038,928.4047610117245,0
2017-04-05,1124.780029296875,1135.0899658203125,1113.6300048828125,1134.1400146484375,414784000,54.14145223805654,1053.2966094970702,58.530861411451994,1170.3583323199741,936.2348866741662,1
2017-04-06,1182.6800537109375,1188.3699951171875,1125.81005859375,1125.81005859375,511222016,59.74063348118974,1057.4191131591797,64.59949755823865,1186.618108275657,928.2201180427023,0
2017-04-07,1176.9000244140625,1186.5799560546875,1163.3900146484375,1178.93994140625,317022016,58.96662366968992,1067.5732147216797,66.69381409403658,1200.960842909753,934.1855865336065,0
2017-04-08,1175.949951171875,1184.97998046875,1162.5799560546875,1172.6500244140625,209312000,58.83169639629469,1074.5337127685548,70.46428380089475,1215.4622803703442,933.6051451667653,1
2017-04-09,1187.8699951171875,1197.2099609375,1171.8599853515625,1176.5699462890625,242343008,60.06633018559201,1081.2157135009766,74.64970096017684,1230.5151154213302,931.9163115806228,0
2017-04-10,1187.1300048828125,1190.3399658203125,1179.0400390625,1187.300048828125,215883008,59.94613993925629,1084.5452117919922,77.90976649002793,1240.364744772048,928.7256788119363,1
2017-04-11,1205.010009765625,1208.0699462890625,1187.4599609375,1187.4599609375,216182000,61.92842148566792,1092.3387115478515,81.87672677913757,1256.0921651061267,928.5852579895763,0
2017-04-12,1200.3699951171875,1207.1400146484375,1196.760009765625,1204.81005859375,288702016,61.08356730803716,1100.4277130126952,84.24443165782058,1268.9165763283363,931.938849697054,0
2017-04-13,1169.280029296875,1205.8900146484375,1156.43994140625,1201.02001953125,351968992,55.60931434278423,1112.0157135009765,76.21349887256078,1264.442711246098,959.588715755855,0
2017-04-14,1167.5400390625,1190.800048828125,1159.7900390625,1170.3299560546875,254827008,55.310556203757145,1121.7537658691406,69.6460765321116,1261.0459189333637,982.4616128049174,1
2017-04-15,1172.52001953125,1188.0,1164.9599609375,1167.300048828125,203559008,56.038520397424264,1132.0435180664062,60.081808367997866,1252.207134802402,1011.8799013304106,1
2017-04-16,1182.93994140625,1187.219970703125,1172.6099853515625,1172.6099853515625,183231008,57.59500072346257,1138.9020141601563,57.488305549701366,1253.8786252595592,1023.9254030607536,1
2017-04-17,1193.9100341796875,1194.9000244140625,1172.6500244140625,1183.25,253206000,59.23153901981102,1146.2400146484374,54.44636658184198,1255.1327478121214,1037.3472814847535,1
2017-04-18,1211.6700439453125,1217.5699462890625,1193.77001953125,1193.77001953125,270524000,61.80175769575044,1154.825018310547,50.17729124729658,1255.1796008051401,1054.4704358159538,0
2017-04-19,1210.2900390625,1215.510009765625,1205.0799560546875,1212.1300048828125,288060992,61.47743034800521,1164.018017578125,41.50987673415501,1247.037771046435,1080.998264109815,1
2017-04-20,1229.0799560546875,1240.7900390625,1208.4100341796875,1211.0799560546875,315108000,64.22995461551736,1171.8825134277345,37.8559439684381,1247.5944013646106,1096.1706254908584,0
2017-04-21,1222.050048828125,1235.93994140625,1215.56005859375,1229.4200439453125,272167008,62.43258803925357,1178.9600158691405,32.76115672778394,1244.4823293247084,1113.4377024135727,1
2017-04-22,1231.7099609375,1235.56005859375,1208.469970703125,1222.7099609375,249320000,63.9264028527725,1185.43701171875,29.414820668858898,1244.2666530564677,1126.6073703810323,0
2017-04-23,1207.2099609375,1232.199951171875,1203.93994140625,1231.9200439453125,258951008,57.66365087503756,1188.6070068359375,28.078538849929384,1244.7640845357962,1132.4499291360787,1
2017-04-24,1250.1500244140625,1250.93994140625,1209.6300048828125,1209.6300048828125,235806000,64.27048428512978,1194.4520080566406,28.115875414715056,1250.6837588860708,1138.2202572272104,1
2017-04-25,1265.489990234375,1267.5799560546875,1249.969970703125,1250.449951171875,242556000,66.29411859455007,1201.4875061035157,27.359009089291696,1256.205524282099,1146.7694879249323,1
2017-04-26,1281.0799560546875,1294.8299560546875,1265.9300537109375,1265.989990234375,329631008,68.2615349528737,1206.4075012207031,32.215477624794154,1270.8384564702915,1141.9765459711148,1
2017-04-27,1317.72998046875,1319.699951171875,1281.300048828125,1281.8800048828125,449196992,72.34786176769435,1213.4489990234374,39.900700657083625,1293.2504003376046,1133.6475977092703,0
2017-04-28,1316.47998046875,1331.280029296875,1292.3699951171875,1317.739990234375,527488992,72.00734039396013,1220.4755004882813,44.99767387946971,1310.4708482472208,1130.4801527293419,1
2017-04-29,1321.7900390625,1327.199951171875,1315.2099609375,1317.8399658203125,422705984,72.59738476695355,1227.1715026855468,49.61738355932256,1326.4062698041919,1127.9367355669017,1
2017-04-30,1347.8900146484375,1347.9100341796875,1314.9200439453125,1321.8699951171875,413115008,75.34793331574507,1235.2095031738281,55.46609150094914,1346.1416861757264,1124.27732017193,1
2017-05-01,1421.5999755859375,1434.3199462890625,1348.300048828125,1348.300048828125,713624000,81.113576779514,1246.0390014648438,68.80066437892052,1383.6403302226847,1108.4376727070028,1
2017-05-02,1452.8199462890625,1473.9000244140625,1415.68994140625,1421.030029296875,477337984,82.93416975976136,1258.6614990234375,81.89314252825748,1422.4477840799525,1094.8752139669225,1
2017-05-03,1490.0899658203125,1492.77001953125,1447.489990234375,1453.780029296875,583795968,84.81592563640879,1274.7019958496094,93.98974927724254,1462.6814944040943,1086.7224972951244,1
2017-05-04,1537.6700439453125,1608.9100341796875,1490.719970703125,1490.719970703125,933548992,86.81474923210021,1293.20849609375,107.27880173343543,1507.766099560621,1078.650892626879,1
2017-05-05,1555.449951171875,1618.030029296875,1530.31005859375,1540.8699951171875,946035968,87.47810313847927,1312.3549926757812,118.21906304668228,1548.7931187691458,1075.9168665824166,1
2017-05-06,1578.800048828125,1578.800048828125,1542.5,1556.81005859375,582529984,88.30990311107739,1332.147998046875,128.13410772878802,1588.4162135044512,1075.8797825892989,1
2017-05-07,1596.7099609375,1596.719970703125,1559.760009765625,1579.469970703125,1080029952,88.91797820569316,1352.2879943847656,136.63619583061666,1625.560386045999,1079.0156027235323,1
2017-05-08,1723.3499755859375,1723.3499755859375,1596.9200439453125,1596.9200439453125,1340320000,92.06213914480695,1377.8719909667968,155.51989524023642,1688.9117814472697,1066.832200486324,1
2017-05-09,1755.3599853515625,1833.489990234375,1716.300048828125,1723.8900146484375,1167920000,92.63122841898145,1405.12548828125,171.5411154456393,1748.2077191725286,1062.0432573899714,1
2017-05-10,1787.1300048828125,1788.43994140625,1719.0999755859375,1756.52001953125,915723008,93.15570039703749,1433.0279907226563,186.16138441735737,1805.350759557371,1060.7052218879417,1
2017-05-11,1848.5699462890625,1873.9300537109375,1755.3499755859375,1780.3699951171875,799489984,94.03927686234216,1464.353985595703,200.91923301216454,1866.1924516200322,1062.515519571374,0
2017-05-12,1724.239990234375,1856.1500244140625,1694.010009765625,1845.760009765625,740984000,73.3916015177929,1488.980487060547,201.08788696535797,1891.1562609912628,1086.804713129831,1
2017-05-13,1804.9100341796875,1812.989990234375,1651.0799560546875,1723.1199951171875,579635008,76.93087555753986,1518.8654907226562,201.42192007838725,1921.7093308794306,1116.0216505658818,1
2017-05-14,1808.9100341796875,1831.4200439453125,1776.6199951171875,1800.8599853515625,437196000,77.0935746598129,1546.8034912109374,200.9388759906472,1948.6812431922317,1144.925739229643,0
2017-05-15,1738.4300537109375,1812.800048828125,1708.5400390625,1808.43994140625,731529024,67.99411068687229,1570.4504943847655,193.79208123590448,1958.0346568565744,1182.8663319129566,0
2017-05-16,1734.449951171875,1785.93994140625,1686.5400390625,1741.699951171875,959044992,67.50951916643595,1593.118994140625,184.45300927686372,1962.0250126943524,1224.2129755868978,1
2017-05-17,1839.0899658203125,1864.050048828125,1661.9100341796875,1726.72998046875,1064729984,72.96485436037955,1619.186993408203,180.27860577977884,1979.7442049677607,1258.6297818486455,1
2017-05-18,1888.6500244140625,1904.47998046875,1807.1199951171875,1818.699951171875,894321024,75.09753733540644,1647.7954956054687,175.03638716035397,1997.8682699261767,1297.7227212847606,1
2017-05-19,1987.7099609375,2004.52001953125,1890.25,1897.3699951171875,1157289984,78.71228192313619,1681.0914916992188,173.0845273728096,2027.260546444838,1334.9224369535996,1
2017-05-20,2084.72998046875,2084.72998046875,1974.9200439453125,1984.239990234375,961336000,81.5387518793419,1717.9334899902344,176.8080980592613,2071.549686108757,1364.3172938717119,0
2017-05-21,2041.199951171875,2119.080078125,2037.5,2067.030029296875,1147859968,76.62303460620497,1748.9134887695313,176.43448372901085,2101.782456227553,1396.0445213115097,1
2017-05-22,2173.39990234375,2303.89990234375,2017.8699951171875,2043.18994140625,1942220032,80.47321146156297,1784.9424865722656,186.09688615325464,2157.1362588787747,1412.7487142657562,1
2017-05-23,2320.419921875,2320.820068359375,2178.5,2191.56005859375,1378749952,83.69033321987729,1826.458984375,208.1667667256656,2242.7925178263313,1410.1254509236687,1
2017-05-24,2443.639892578125,2523.719970703125,2321.3701171875,2321.3701171875,1725379968,85.8016942752071,1871.7574768066406,238.3947197419132,2348.546916290467,1394.9680373228143,0
2017-05-25,2304.97998046875,2763.7099609375,2285.300048828125,2446.239990234375,2406700032,74.16635950687711,1909.2339782714844,244.87916776291203,2398.9923137973083,1419.4756427456603,0
2017-05-26,2202.419921875,2573.7900390625,2071.989990234375,2320.889892578125,1763480064,66.9360765273567,1940.414971923828,240.24950383619583,2420.9139795962196,1459.9159642514364,0
2017-05-27,2038.8699951171875,2260.199951171875,1855.8299560546875,2196.27001953125,1700480000,57.33679889039778,1962.5229736328124,226.93166604217083,2416.386305717154,1508.6596415484707,1
2017-05-28,2155.800048828125,2267.340087890625,2054.080078125,2054.080078125,1147139968,61.57914242069413,1984.1454772949219,223.5200793417377,2431.1856359783974,1537.1053186114464,1
2017-05-29,2255.610107421875,2307.050048828125,2107.169921875,2159.429931640625,994625024,64.79698707911595,2009.1579833984374,224.55816575812634,2458.27431491469,1560.0416518821849,0
2017-05-30,2175.469970703125,2301.9599609375,2124.570068359375,2255.360107421875,1443970048,60.42127857199941,2028.5749816894531,221.1124843281145,2470.799950345682,1586.350013033224,1
2017-05-31,2286.409912109375,2311.080078125,2145.570068359375,2187.18994140625,1544829952,64.04136776722531,2050.4669799804688,224.00842683643296,2498.483833653335,1602.4501263076029,1
2017-06-01,2407.8798828125,2448.389892578125,2288.330078125,2288.330078125,1653180032,67.5419887760086,2084.648974609375,223.76767671624683,2532.1843280418684,1637.1136211768812,1
2017-06-02,2488.550048828125,2488.550048828125,2373.320068359375,2404.030029296875,1317030016,69.65479975913638,2118.830975341797,230.88861625395546,2580.608207849708,1657.0537428338862,1
2017-06-03,2515.35009765625,2581.909912109375,2423.570068359375,2493.719970703125,1514950016,70.34541771954181,2154.152978515625,234.98096850412998,2624.114915523885,1684.1910415073648,0
2017-06-04,2511.81005859375,2585.889892578125,2452.5400390625,2547.7900390625,1355120000,70.11841185124663,2192.8219787597654,226.44765408226485,2645.717286924295,1739.9266705952357,1
2017-06-05,2686.81005859375,2686.81005859375,2510.219970703125,2512.39990234375,1369309952,74.49935067099814,2240.4399841308596,225.11541827769213,2690.670820686244,1790.2091475754753,1
2017-06-06,2863.199951171875,2999.909912109375,2690.840087890625,2690.840087890625,2089609984,78.00040276503888,2291.6454833984376,244.6447645514958,2780.9350125014294,1802.355954295446,0
2017-06-07,2732.159912109375,2869.3798828125,2700.56005859375,2869.3798828125,1517709952,70.28073467607202,2333.820977783203,244.22189339282923,2822.2647645688617,1845.3771909975446,1
2017-06-08,2805.6201171875,2815.300048828125,2670.949951171875,2720.489990234375,1281170048,71.95633108119505,2374.716485595703,251.58393721328414,2877.8843600222713,1871.5486111691348,1
2017-06-09,2823.81005859375,2901.7099609375,2795.6201171875,2807.43994140625,1348950016,72.37171447784782,2411.670489501953,260.8564807936957,2933.3834510893444,1889.9575279145615,1
2017-06-10,2947.7099609375,2950.989990234375,2746.550048828125,2828.139892578125,2018889984,75.07939393197597,2456.995989990234,271.63034509434874,3000.2566801789317,1913.7352998015367,1
2017-06-11,2958.110107421875,2996.60009765625,2840.530029296875,2942.409912109375,1752400000,75.29823282716308,2496.2315002441405,284.8617352153995,3065.9549706749394,1926.5080298133416,0
2017-06-12,2659.6298828125,2997.260009765625,2518.56005859375,2953.219970703125,2569530112,59.22416927660312,2513.191998291016,283.93977364241266,3081.071545575841,1945.3124510061905,1
2017-06-13,2717.02001953125,2789.0400390625,2650.3798828125,2680.909912109375,1781200000,60.95026687077239,2526.861004638672,286.97933523705643,3100.819675112785,1952.9023341645593,0
