,Date,Close,High,Low,Open,Volume
2364,2024-08-07 12:00:00+00:00,57320.15625,57344.95703125,56886.640625,56989.3203125,0
2365,2024-08-07 13:00:00+00:00,56792.40625,57479.05078125,56787.90234375,57327.7265625,0
2366,2024-08-07 14:00:00+00:00,56204.9921875,56986.0625,55718.8125,56852.6484375,0
2367,2024-08-07 15:00:00+00:00,56098.8046875,56361.75,55841.6875,56112.58984375,0
2368,2024-08-07 16:00:00+00:00,56166.625,56262.58203125,55886.625,56110.8828125,0
2369,2024-08-07 17:00:00+00:00,55528.93359375,56311.8046875,55528.93359375,56159.984375,0
2370,2024-08-07 18:00:00+00:00,54804.171875,55617.41015625,54712.9140625,55590.01171875,676741120
2371,2024-08-07 19:00:00+00:00,54799.23046875,55136.63671875,54740.61328125,54800.83984375,57126912
2372,2024-08-07 20:00:00+00:00,55011.75,55287.0390625,54698.82421875,54767.0859375,452202496
2373,2024-08-07 21:00:00+00:00,55425.80078125,55563.44140625,54907.63671875,55159.046875,338821120
2374,2024-08-07 22:00:00+00:00,55285.26171875,55453.92578125,54635.2734375,55441.45703125,0
2375,2024-08-07 23:00:00+00:00,55030.02734375,55407.46875,54989.2265625,55287.34765625,0
2376,2024-08-08 00:00:00+00:00,55326.60546875,55355.87890625,54859.27734375,55139.546875,0
2377,2024-08-08 01:00:00+00:00,56904.92578125,56923.77734375,55299.859375,55301.734375,1432268800
2378,2024-08-08 02:00:00+00:00,57372.40234375,57630.30859375,56890.1171875,56890.1171875,0
2379,2024-08-08 03:00:00+00:00,57142.47265625,57586.734375,57142.47265625,57372.57421875,0
2380,2024-08-08 04:00:00+00:00,56776.59765625,57216.9765625,56717.7109375,57096.890625,0
2381,2024-08-08 05:00:00+00:00,56989.26953125,57025.34375,56772.234375,56772.234375,0
2382,2024-08-08 06:00:00+00:00,57269.7578125,57276.12890625,56862.11328125,56996.1875,0
2383,2024-08-08 07:00:00+00:00,57213.1328125,57417.01953125,57213.1328125,57252.0546875,18202624
2384,2024-08-08 08:00:00+00:00,57241.74609375,57366.1875,57180.84375,57209.41796875,0
2385,2024-08-08 09:00:00+00:00,57376.984375,57479.140625,57060.97265625,57251.67578125,0
2386,2024-08-08 10:00:00+00:00,57396.91015625,57571.3203125,57249.25,57376.10546875,0
2387,2024-08-08 11:00:00+00:00,57383.94140625,57633.75390625,57298.4765625,57398.65625,0
2388,2024-08-08 12:00:00+00:00,57960.125,58357.28515625,57149.52734375,57346.0546875,1421766656
2389,2024-08-08 13:00:00+00:00,57167.484375,58160.69921875,56977.8828125,57953.625,635645952
2390,2024-08-08 14:00:00+00:00,58961.26953125,58961.26953125,57254.21484375,57254.21484375,301486080
2391,2024-08-08 15:00:00+00:00,59515.77734375,59515.77734375,58705.13671875,58958.93359375,1144844288
2392,2024-08-08 16:00:00+00:00,59634.63671875,59847.4453125,59416.3515625,59467.75,1261256704
2393,2024-08-08 17:00:00+00:00,59527.953125,59831.83984375,59341.20703125,59614.63671875,0
2394,2024-08-08 18:00:00+00:00,59388.7890625,59691.703125,59388.7890625,59492.88671875,0
2395,2024-08-08 19:00:00+00:00,59359.70703125,59822.15234375,59359.70703125,59377.71875,0
2396,2024-08-08 20:00:00+00:00,59588.1875,59697.0,59379.625,59427.9921875,0
2397,2024-08-08 21:00:00+00:00,61065.796875,61065.796875,59550.6015625,59550.6015625,490508288
2398,2024-08-08 22:00:00+00:00,62427.046875,62427.046875,60722.328125,61189.421875,2109374464
2399,2024-08-08 23:00:00+00:00,61728.20703125,62600.5859375,61728.20703125,62357.0625,2264621056
2400,2024-08-09 00:00:00+00:00,61228.86328125,61709.953125,61145.58984375,61709.953125,410607616
2401,2024-08-09 01:00:00+00:00,61428.0546875,61487.51171875,60853.68359375,61235.81640625,0
2402,2024-08-09 02:00:00+00:00,61291.28125,61429.58203125,61217.140625,61422.76953125,0
2403,2024-08-09 03:00:00+00:00,61334.44140625,61523.42578125,61223.40625,61293.6328125,0
2404,2024-08-09 04:00:00+00:00,60748.37890625,61384.14453125,60728.875,61366.41015625,0
2405,2024-08-09 05:00:00+00:00,60989.796875,60989.796875,60657.9453125,60819.40234375,265244672
2406,2024-08-09 06:00:00+00:00,60925.8828125,61095.80078125,60754.796875,60984.265625,117493760
2407,2024-08-09 07:00:00+00:00,60855.76953125,61232.484375,60798.2265625,60908.17578125,0
2408,2024-08-09 08:00:00+00:00,61078.25,61091.28125,60648.28515625,60872.79296875,168673280
2409,2024-08-09 09:00:00+00:00,60754.56640625,61217.19921875,60754.56640625,61094.42578125,0
2410,2024-08-09 10:00:00+00:00,60629.29296875,60831.2265625,60213.4296875,60781.125,547688448
2411,2024-08-09 11:00:00+00:00,60706.3359375,60790.140625,60464.79296875,60616.44140625,0
2412,2024-08-09 12:00:00+00:00,60587.1796875,60794.8125,60357.90234375,60692.6015625,0
2413,2024-08-09 13:00:00+00:00,60510.421875,60769.69921875,59877.97265625,60580.28515625,0
2414,2024-08-09 14:00:00+00:00,60502.22265625,61077.17578125,59588.76171875,60486.87109375,93515776
2415,2024-08-09 15:00:00+00:00,59900.8046875,60589.55078125,59886.59765625,60366.30859375,0
2416,2024-08-09 16:00:00+00:00,60384.13671875,60433.72265625,59837.37890625,59837.37890625,0
2417,2024-08-09 17:00:00+00:00,60210.1484375,60710.9609375,60210.1484375,60449.74609375,0
2418,2024-08-09 18:00:00+00:00,60291.00390625,60346.8046875,59874.109375,60214.40234375,15609856
2419,2024-08-09 19:00:00+00:00,60716.93359375,60720.328125,60245.84375,60307.109375,0
2420,2024-08-09 20:00:00+00:00,60737.33984375,60935.8046875,60593.57421875,60699.1171875,0
2421,2024-08-09 21:00:00+00:00,60841.72265625,60841.72265625,60054.65625,60772.90625,0
2422,2024-08-09 22:00:00+00:00,60796.19140625,61003.40234375,60403.3828125,60776.97265625,0
2423,2024-08-09 23:00:00+00:00,60881.23046875,60925.35546875,60437.125,60812.7734375,17616896
2424,2024-08-10 00:00:00+00:00,60569.84765625,61436.87109375,60569.84765625,60864.0625,0
2425,2024-08-10 01:00:00+00:00,60513.58984375,60950.09765625,60513.58984375,60575.52734375,0
2426,2024-08-10 02:00:00+00:00,60600.1796875,60736.86328125,60380.5390625,60505.1875,0
2427,2024-08-10 03:00:00+00:00,60450.3203125,60567.66015625,60358.6328125,60567.66015625,0
2428,2024-08-10 04:00:00+00:00,60433.703125,60452.53125,60310.79296875,60452.53125,0
2429,2024-08-10 05:00:00+00:00,60420.15625,60452.41796875,60360.64453125,60426.3984375,0
2430,2024-08-10 06:00:00+00:00,60505.16015625,60526.08984375,60371.59375,60408.58984375,0
2431,2024-08-10 07:00:00+00:00,60849.39453125,60849.39453125,60474.640625,60474.640625,0
2432,2024-08-10 08:00:00+00:00,60731.80078125,60882.78515625,60671.6328125,60864.7265625,0
2433,2024-08-10 09:00:00+00:00,60986.73828125,61122.1796875,60755.34765625,60755.34765625,0
2434,2024-08-10 10:00:00+00:00,60812.47265625,61027.25,60713.72265625,60918.30859375,0
2435,2024-08-10 11:00:00+00:00,60915.0234375,61004.69140625,60784.28125,60810.609375,0
2436,2024-08-10 12:00:00+00:00,60788.01953125,60951.94921875,60752.140625,60930.25,0
2437,2024-08-10 13:00:00+00:00,60482.9453125,60749.88671875,60482.9453125,60737.5078125,0
2438,2024-08-10 14:00:00+00:00,60596.20703125,60683.171875,60446.1875,60459.34375,0
2439,2024-08-10 15:00:00+00:00,60612.91796875,60747.58203125,60555.90234375,60600.3515625,0
2440,2024-08-10 16:00:00+00:00,60690.2109375,60719.05859375,60456.890625,60553.9765625,0
2441,2024-08-10 17:00:00+00:00,60765.27734375,60796.67578125,60589.50390625,60687.62890625,0
2442,2024-08-10 18:00:00+00:00,60969.296875,61178.91796875,60751.63671875,60769.58984375,0
2443,2024-08-10 19:00:00+00:00,61023.703125,61149.06640625,60893.453125,60947.69140625,0
2444,2024-08-10 20:00:00+00:00,61033.2109375,61115.75390625,60952.671875,61044.375,0
2445,2024-08-10 21:00:00+00:00,61119.19140625,61176.50390625,61005.1328125,61034.37109375,0
2446,2024-08-10 22:00:00+00:00,60950.6796875,61100.91015625,60924.9453125,61100.91015625,0
2447,2024-08-10 23:00:00+00:00,60944.890625,60950.07421875,60805.86328125,60950.07421875,0
2448,2024-08-11 00:00:00+00:00,61092.81640625,61192.37890625,60924.76171875,60943.375,0
2449,2024-08-11 01:00:00+00:00,61159.6953125,61176.3984375,60988.921875,61102.453125,0
2450,2024-08-11 02:00:00+00:00,61038.671875,61138.15234375,61000.09765625,61138.15234375,0
2451,2024-08-11 03:00:00+00:00,61114.9453125,61369.48828125,61039.734375,61039.734375,162600960
2452,2024-08-11 04:00:00+00:00,60935.92578125,61133.71484375,60921.58203125,61125.50390625,69432320
2453,2024-08-11 05:00:00+00:00,61152.46875,61152.46875,60913.9453125,60932.41796875,20300800
2454,2024-08-11 06:00:00+00:00,61132.80859375,61174.53515625,61032.21875,61126.328125,51673088
2455,2024-08-11 07:00:00+00:00,61263.80859375,61265.9921875,61117.19921875,61130.59765625,3105792
2456,2024-08-11 08:00:00+00:00,61297.0234375,61395.265625,61191.86328125,61266.6640625,50827264
2457,2024-08-11 09:00:00+00:00,61111.2421875,61734.015625,61111.2421875,61297.421875,712162304
2458,2024-08-11 10:00:00+00:00,61064.46484375,61261.5078125,61001.4296875,61150.453125,37595136
2459,2024-08-11 11:00:00+00:00,60699.390625,61059.9296875,60534.35546875,61059.9296875,641571840
2460,2024-08-11 12:00:00+00:00,60520.04296875,60714.84765625,60358.4921875,60698.1796875,415193088
2461,2024-08-11 13:00:00+00:00,60462.58203125,60612.94921875,60230.9375,60515.46484375,300825600
2462,2024-08-11 14:00:00+00:00,60340.88671875,60722.734375,60262.3125,60477.53515625,534912000
2463,2024-08-11 15:00:00+00:00,60147.92578125,60425.08984375,60096.40234375,60368.16015625,636901376
2464,2024-08-11 16:00:00+00:00,60209.30078125,60279.6015625,60041.4140625,60145.3515625,137058304
2465,2024-08-11 17:00:00+00:00,60308.44140625,60344.9765625,60066.4453125,60210.375,183910400
2466,2024-08-11 18:00:00+00:00,60255.54296875,60311.41015625,60181.07421875,60304.5703125,0
2467,2024-08-11 19:00:00+00:00,59694.50390625,60282.25,59599.890625,60277.671875,578723840
2468,2024-08-11 20:00:00+00:00,58559.125,59654.87109375,58484.5,59654.87109375,1872965632
2469,2024-08-11 21:00:00+00:00,58986.0390625,59070.8984375,58424.1796875,58548.4375,882825216
2470,2024-08-11 22:00:00+00:00,59014.30078125,59243.37109375,58667.44140625,59033.79296875,1123991552
2471,2024-08-11 23:00:00+00:00,58719.39453125,59009.8046875,58719.39453125,59007.94921875,361248768
2472,2024-08-12 00:00:00+00:00,58444.83203125,59054.5,58361.53515625,58725.26171875,844861440
2473,2024-08-12 01:00:00+00:00,58647.5859375,58763.1171875,58312.54296875,58447.16015625,757927936
2474,2024-08-12 02:00:00+00:00,58702.6484375,58702.6484375,58366.875,58610.625,429252608
2475,2024-08-12 03:00:00+00:00,58522.515625,58795.78515625,58470.46484375,58699.27734375,108972032
2476,2024-08-12 04:00:00+00:00,58536.29296875,58676.16796875,58394.03125,58524.1796875,107112448
2477,2024-08-12 05:00:00+00:00,58572.58203125,58673.04296875,58460.21875,58529.94140625,314793984
2478,2024-08-12 06:00:00+00:00,58442.4921875,58607.8046875,58215.4296875,58607.8046875,431431680
2479,2024-08-12 07:00:00+00:00,58679.56640625,58917.29296875,57712.96875,58425.7421875,1709375488
2480,2024-08-12 08:00:00+00:00,58400.8203125,58969.140625,58400.8203125,58688.0078125,489283584
2481,2024-08-12 09:00:00+00:00,58338.0546875,58594.0390625,58211.30078125,58370.515625,0
2482,2024-08-12 10:00:00+00:00,59003.06640625,59003.06640625,58189.00390625,58317.49609375,702998528
2483,2024-08-12 11:00:00+00:00,59889.015625,59974.5,59048.1953125,59048.1953125,1437413376
2484,2024-08-12 12:00:00+00:00,59698.0625,59892.19140625,59549.2890625,59890.17578125,347430912
2485,2024-08-12 13:00:00+00:00,58216.01953125,59819.58203125,58216.01953125,59745.19140625,999632896
2486,2024-08-12 14:00:00+00:00,60309.453125,60600.03515625,57882.33203125,58189.22265625,3570851840
2487,2024-08-12 15:00:00+00:00,60133.79296875,60494.08203125,59422.3828125,60316.875,1334775808
2488,2024-08-12 16:00:00+00:00,59661.109375,60365.91796875,59623.01953125,60210.6640625,740421632
2489,2024-08-12 17:00:00+00:00,59364.8125,59900.9921875,59342.34375,59628.90234375,532672512
2490,2024-08-12 18:00:00+00:00,58514.8515625,59468.90234375,58514.8515625,59325.55078125,769114112
2491,2024-08-12 19:00:00+00:00,58996.375,59289.30078125,58542.28125,58542.28125,433520640
2492,2024-08-12 20:00:00+00:00,58871.01171875,59375.109375,58798.9453125,59048.03515625,0
2493,2024-08-12 21:00:00+00:00,58974.35546875,59224.1015625,58622.0,58864.46484375,0
2494,2024-08-12 22:00:00+00:00,59079.49609375,59218.0546875,58912.77734375,58977.1953125,0
2495,2024-08-12 23:00:00+00:00,59356.20703125,59724.52734375,59072.39453125,59072.39453125,390590464
2496,2024-08-13 00:00:00+00:00,59828.78125,59875.9609375,59331.00390625,59358.06640625,0
2497,2024-08-13 01:00:00+00:00,59729.59765625,59905.5,59555.203125,59797.546875,0
2498,2024-08-13 02:00:00+00:00,59483.94921875,59795.88671875,59387.44140625,59746.90625,0
2499,2024-08-13 03:00:00+00:00,59026.88671875,59489.59765625,58922.33984375,59489.59765625,440176640
2500,2024-08-13 04:00:00+00:00,59239.8046875,59261.59765625,58876.0859375,59049.44921875,195219456
2501,2024-08-13 05:00:00+00:00,59226.7109375,59324.6640625,59129.87890625,59238.51953125,0
2502,2024-08-13 06:00:00+00:00,59428.91015625,59454.19140625,59019.58984375,59232.50390625,0
2503,2024-08-13 07:00:00+00:00,59244.74609375,59467.92578125,59155.79296875,59408.09765625,0
2504,2024-08-13 08:00:00+00:00,59099.7421875,59314.0,58977.28515625,59246.0078125,0
2505,2024-08-13 09:00:00+00:00,58940.52734375,59105.3984375,58791.83203125,59105.3984375,0
2506,2024-08-13 10:00:00+00:00,58695.71484375,58981.26171875,58519.1484375,58959.40625,0
2507,2024-08-13 11:00:00+00:00,58805.73046875,58902.0625,58624.8828125,58699.5625,0
2508,2024-08-13 12:00:00+00:00,59189.62890625,59189.62890625,58816.88671875,58823.94140625,250710016
2509,2024-08-13 13:00:00+00:00,59417.59765625,59417.59765625,58914.34765625,59174.015625,0
2510,2024-08-13 14:00:00+00:00,59659.46484375,59762.51171875,59163.43359375,59411.91796875,0
2511,2024-08-13 15:00:00+00:00,59514.125,59715.24609375,59397.45703125,59640.31640625,0
2512,2024-08-13 16:00:00+00:00,61170.15625,61170.15625,59513.88671875,59517.4296875,1225312256
2513,2024-08-13 17:00:00+00:00,61226.2109375,61546.75390625,61007.02734375,61172.30859375,1500770304
2514,2024-08-13 18:00:00+00:00,60842.0234375,61215.70703125,60793.27734375,61215.70703125,0
2515,2024-08-13 19:00:00+00:00,60869.98046875,60987.03515625,60295.4609375,60837.99609375,223031296
2516,2024-08-13 20:00:00+00:00,60603.52734375,60942.859375,60603.52734375,60856.41015625,0
2517,2024-08-13 21:00:00+00:00,61025.7109375,61129.11328125,60532.1796875,60591.73828125,0
2518,2024-08-13 22:00:00+00:00,60596.24609375,61050.5234375,60521.03125,61041.1328125,147539968
2519,2024-08-13 23:00:00+00:00,60611.05078125,60619.62890625,60442.53125,60588.703125,0
2520,2024-08-14 00:00:00+00:00,60814.59765625,60833.19140625,60479.19921875,60603.265625,0
2521,2024-08-14 01:00:00+00:00,60586.6640625,60833.93359375,60585.234375,60810.71875,0
2522,2024-08-14 02:00:00+00:00,60843.63671875,60855.1953125,60536.3046875,60580.6640625,0
2523,2024-08-14 03:00:00+00:00,61008.5390625,61313.94140625,60836.37109375,60836.37109375,0
2524,2024-08-14 04:00:00+00:00,60937.58984375,61163.50390625,60932.859375,60989.546875,0
2525,2024-08-14 05:00:00+00:00,60871.890625,61095.359375,60838.91796875,60961.140625,0
2526,2024-08-14 06:00:00+00:00,60887.3984375,60928.50390625,60716.46484375,60862.9765625,43286528
2527,2024-08-14 07:00:00+00:00,60933.01171875,60945.984375,60753.77734375,60878.359375,0
2528,2024-08-14 08:00:00+00:00,60911.15625,60939.51953125,60677.07421875,60939.51953125,0
2529,2024-08-14 09:00:00+00:00,60881.90625,60993.87109375,60857.7890625,60916.72265625,0
2530,2024-08-14 10:00:00+00:00,61135.27734375,61307.28515625,60855.37890625,60875.40234375,61581312
2531,2024-08-14 11:00:00+00:00,61328.00390625,61433.578125,60933.98046875,61130.09765625,412510208
2532,2024-08-14 12:00:00+00:00,61110.0703125,61679.02734375,60942.62890625,61339.41015625,1115129856
2533,2024-08-14 13:00:00+00:00,59529.6015625,61201.45703125,59529.6015625,61110.19921875,620054528
2534,2024-08-14 14:00:00+00:00,59500.17578125,59636.0,58937.7578125,59636.0,1639077888
2535,2024-08-14 15:00:00+00:00,59531.51953125,59810.9375,58955.859375,59514.3359375,1257084928
2536,2024-08-14 16:00:00+00:00,59176.0703125,59459.28515625,58897.49609375,59459.28515625,0
2537,2024-08-14 17:00:00+00:00,59209.8359375,59370.10546875,59102.80078125,59148.4453125,0
2538,2024-08-14 18:00:00+00:00,59007.48828125,59402.12109375,58927.1796875,59185.28515625,0
2539,2024-08-14 19:00:00+00:00,58998.50390625,59114.9140625,58753.00390625,59002.34765625,0
2540,2024-08-14 20:00:00+00:00,59139.96875,59166.015625,58913.53515625,58913.53515625,0
2541,2024-08-14 21:00:00+00:00,58906.05078125,59152.58984375,58906.05078125,59152.58984375,0
2542,2024-08-14 22:00:00+00:00,58981.77734375,59014.47265625,58584.50390625,58924.4296875,88881152
2543,2024-08-14 23:00:00+00:00,58733.26171875,59010.5703125,58732.3359375,58987.37109375,38346752
2544,2024-08-15 00:00:00+00:00,58974.48828125,59024.05078125,58712.96875,58712.96875,114810880
2545,2024-08-15 01:00:00+00:00,58241.27734375,59009.0,58241.27734375,59009.0,59416576
2546,2024-08-15 02:00:00+00:00,58470.94140625,58546.78125,58114.46875,58259.796875,1734623232
2547,2024-08-15 03:00:00+00:00,58443.1171875,58494.01171875,58392.8828125,58426.4921875,0
2548,2024-08-15 04:00:00+00:00,58431.171875,58457.6640625,58202.80859375,58447.6875,67280896
2549,2024-08-15 05:00:00+00:00,58300.21484375,58605.703125,58265.3828125,58409.5,169648128
2550,2024-08-15 06:00:00+00:00,58134.9296875,58387.1171875,57942.20703125,58327.4609375,402495488
2551,2024-08-15 07:00:00+00:00,58092.91796875,58152.12890625,57806.0859375,58109.94921875,534796288
2552,2024-08-15 08:00:00+00:00,58334.0234375,58334.0234375,57988.67578125,58062.97265625,193753088
2553,2024-08-15 09:00:00+00:00,58423.3203125,58542.20703125,58323.24609375,58368.33203125,154222592
2554,2024-08-15 10:00:00+00:00,58397.4921875,58504.71484375,58327.87890625,58428.953125,0
2555,2024-08-15 11:00:00+00:00,58734.4609375,58817.75,58379.00390625,58379.00390625,0
2556,2024-08-15 12:00:00+00:00,58820.70703125,59358.71484375,58645.078125,58747.00390625,0
2557,2024-08-15 13:00:00+00:00,59410.9609375,59415.0546875,58691.8359375,58859.5546875,0
2558,2024-08-15 14:00:00+00:00,59434.8671875,59696.02734375,59254.8359375,59456.88671875,0
2559,2024-08-15 15:00:00+00:00,59727.2265625,59748.09375,59341.06640625,59431.046875,0
2560,2024-08-15 16:00:00+00:00,59538.609375,59838.6484375,59481.85546875,59713.40234375,0
2561,2024-08-15 17:00:00+00:00,58935.875,59550.1953125,58935.875,59550.1953125,9037824
2562,2024-08-15 18:00:00+00:00,57916.39453125,58915.80078125,57646.79296875,58915.80078125,1759037440
2563,2024-08-15 19:00:00+00:00,57130.7421875,57947.01171875,56795.96875,57896.60546875,1958195200
2564,2024-08-15 20:00:00+00:00,56386.16015625,57125.140625,56231.78515625,57056.3984375,1004722176
2565,2024-08-15 21:00:00+00:00,57567.28515625,57573.1796875,56632.9296875,56632.9296875,1427032064
2566,2024-08-15 22:00:00+00:00,57642.15234375,57879.1171875,57447.09765625,57640.27734375,465555456
2567,2024-08-15 23:00:00+00:00,57560.2734375,57831.125,57518.0,57639.57421875,318881792
2568,2024-08-16 00:00:00+00:00,57483.4375,57662.109375,57395.4765625,57557.40234375,208068608
2569,2024-08-16 01:00:00+00:00,57529.75390625,57579.3359375,57173.87890625,57476.875,54505472
2570,2024-08-16 02:00:00+00:00,58204.98828125,58319.4375,57367.75390625,57539.6640625,0
2571,2024-08-16 03:00:00+00:00,57882.046875,58228.74609375,57844.5625,58208.65234375,240517120
2572,2024-08-16 04:00:00+00:00,58306.22265625,58306.22265625,57847.91015625,57901.79296875,136151040
2573,2024-08-16 05:00:00+00:00,58232.3828125,58317.140625,58191.16796875,58309.484375,0
2574,2024-08-16 06:00:00+00:00,58539.26953125,58612.984375,58128.43359375,58207.0703125,0
2575,2024-08-16 07:00:00+00:00,58473.86328125,58537.31640625,58369.90625,58537.31640625,0
2576,2024-08-16 08:00:00+00:00,58394.86328125,58579.38671875,58364.1953125,58466.63671875,0
2577,2024-08-16 09:00:00+00:00,58644.48828125,58645.171875,58304.9609375,58378.9921875,94707712
2578,2024-08-16 10:00:00+00:00,58440.49609375,58661.03125,58337.71484375,58661.03125,0
2579,2024-08-16 11:00:00+00:00,58411.83984375,58607.1953125,58286.1875,58453.71484375,0
2580,2024-08-16 12:00:00+00:00,57860.8203125,58502.03125,57632.81640625,58415.47265625,0
2581,2024-08-16 13:00:00+00:00,58188.828125,58809.11328125,57829.88671875,57870.7109375,711815168
2582,2024-08-16 14:00:00+00:00,58004.609375,58358.5859375,57982.33984375,58317.953125,0
2583,2024-08-16 15:00:00+00:00,58111.3671875,58206.33203125,57717.0546875,58035.234375,0
2584,2024-08-16 16:00:00+00:00,58589.01171875,58651.41796875,58053.33203125,58097.125,154619904
2585,2024-08-16 17:00:00+00:00,59284.9765625,59284.9765625,58455.046875,58587.8203125,354164736
2586,2024-08-16 18:00:00+00:00,59466.21484375,59521.80078125,59156.81640625,59279.93359375,0
2587,2024-08-16 19:00:00+00:00,59647.03125,59816.87890625,59472.11328125,59485.5546875,0
2588,2024-08-16 20:00:00+00:00,59284.015625,59714.39453125,59237.52734375,59704.30078125,0
2589,2024-08-16 21:00:00+00:00,59020.9375,59303.87109375,58977.203125,59303.87109375,0
2590,2024-08-16 22:00:00+00:00,58994.40625,59160.765625,58994.40625,59032.2421875,0
2591,2024-08-16 23:00:00+00:00,58893.53125,59057.34375,58786.75390625,58988.19921875,0
2592,2024-08-17 00:00:00+00:00,59216.75390625,59260.76953125,58847.14453125,58897.42578125,0
2593,2024-08-17 01:00:00+00:00,59226.5390625,59394.5234375,59150.7109375,59216.1328125,0
2594,2024-08-17 02:00:00+00:00,59163.39453125,59335.8828125,59143.7890625,59263.71875,0
2595,2024-08-17 03:00:00+00:00,59169.5859375,59180.703125,59036.265625,59161.09375,0
2596,2024-08-17 04:00:00+00:00,59236.61328125,59264.8984375,59107.1484375,59166.421875,0
2597,2024-08-17 05:00:00+00:00,59200.90234375,59264.296875,59175.10546875,59240.80078125,0
2598,2024-08-17 06:00:00+00:00,59179.9453125,59221.390625,59167.2890625,59178.16015625,0
2599,2024-08-17 07:00:00+00:00,59254.8359375,59254.8359375,59085.94921875,59176.61328125,0
2600,2024-08-17 08:00:00+00:00,59274.9765625,59279.0390625,59180.77734375,59264.83984375,0
2601,2024-08-17 09:00:00+00:00,59310.4765625,59453.76953125,59259.19921875,59290.97265625,0
2602,2024-08-17 10:00:00+00:00,59117.69921875,59339.046875,59117.69921875,59329.109375,0
2603,2024-08-17 11:00:00+00:00,59131.69921875,59188.82421875,59094.578125,59133.921875,0
2604,2024-08-17 12:00:00+00:00,59239.24609375,59268.6953125,59131.47265625,59141.12890625,0
2605,2024-08-17 13:00:00+00:00,59318.86328125,59427.1796875,59226.1015625,59240.9375,0
2606,2024-08-17 14:00:00+00:00,59511.67578125,59520.984375,59291.76953125,59323.671875,0
2607,2024-08-17 15:00:00+00:00,59403.328125,59624.29296875,59398.5859375,59539.41015625,0
2608,2024-08-17 16:00:00+00:00,59619.1953125,59639.453125,59402.10546875,59402.10546875,0
2609,2024-08-17 17:00:00+00:00,59471.57421875,59669.0390625,59471.57421875,59624.51953125,0
2610,2024-08-17 18:00:00+00:00,59425.55859375,59474.46484375,59336.4453125,59454.2421875,0
2611,2024-08-17 19:00:00+00:00,59484.75,59513.0390625,59413.46875,59413.46875,0
2612,2024-08-17 20:00:00+00:00,59422.234375,59503.2265625,59382.6953125,59486.90234375,0
2613,2024-08-17 21:00:00+00:00,59295.75,59431.55078125,59197.46875,59406.48828125,0
2614,2024-08-17 22:00:00+00:00,59312.66796875,59341.1328125,59266.36328125,59302.8359375,0
2615,2024-08-17 23:00:00+00:00,59468.1328125,59468.1328125,59312.203125,59312.75390625,0
2616,2024-08-18 00:00:00+00:00,59698.60546875,59739.16015625,59471.97265625,59486.19140625,0
2617,2024-08-18 01:00:00+00:00,59453.8125,59690.71875,59453.8125,59690.71875,0
2618,2024-08-18 02:00:00+00:00,59980.6015625,59980.6015625,59439.078125,59456.17578125,278065152
2619,2024-08-18 03:00:00+00:00,59354.28515625,60123.9609375,59354.28515625,60123.9609375,758784000
2620,2024-08-18 04:00:00+00:00,59452.12109375,59480.48828125,59343.9921875,59353.171875,172435456
2621,2024-08-18 05:00:00+00:00,59508.1171875,59647.75390625,59444.5546875,59457.8984375,199690240
2622,2024-08-18 06:00:00+00:00,59589.11328125,59622.27734375,59500.05078125,59500.05078125,62066688
2623,2024-08-18 07:00:00+00:00,59575.0,59654.69921875,59550.6171875,59599.109375,0
2624,2024-08-18 08:00:00+00:00,59688.8671875,59699.2890625,59494.69140625,59581.84765625,91860992
2625,2024-08-18 09:00:00+00:00,59901.95703125,60061.078125,59673.8984375,59706.40625,194961408
2626,2024-08-18 10:00:00+00:00,59907.234375,60172.015625,59880.9296875,59892.55859375,592202752
2627,2024-08-18 11:00:00+00:00,59999.40625,60005.76171875,59788.7890625,59890.70703125,111411200
2628,2024-08-18 12:00:00+00:00,60017.7265625,60262.71875,59908.7421875,60018.01953125,436197376
2629,2024-08-18 13:00:00+00:00,59882.125,60215.7890625,59882.125,60014.28125,0
2630,2024-08-18 14:00:00+00:00,59851.4296875,59967.01171875,59693.1484375,59858.28515625,220788736
2631,2024-08-18 15:00:00+00:00,59867.98046875,59925.7109375,59729.94140625,59823.73046875,0
2632,2024-08-18 16:00:00+00:00,59857.0859375,59950.96484375,59807.76953125,59872.60546875,0
2633,2024-08-18 17:00:00+00:00,59514.0625,59866.01953125,59447.8828125,59851.36328125,144750592
2634,2024-08-18 18:00:00+00:00,59611.98828125,59626.95703125,59490.61328125,59552.52734375,40642560
2635,2024-08-18 19:00:00+00:00,59689.89453125,59754.37109375,59560.8828125,59611.12890625,18249728
2636,2024-08-18 20:00:00+00:00,59824.83984375,59840.734375,59704.015625,59704.015625,71815168
2637,2024-08-18 21:00:00+00:00,59436.84765625,59821.14453125,59377.3515625,59821.14453125,36891648
2638,2024-08-18 22:00:00+00:00,59378.578125,59554.38671875,59378.578125,59446.98046875,299361280
2639,2024-08-18 23:00:00+00:00,58482.74609375,59393.02734375,58453.65234375,59371.4140625,1137934336
2640,2024-08-19 00:00:00+00:00,58391.3125,58677.81640625,58299.39453125,58454.41015625,1284724736
2641,2024-08-19 01:00:00+00:00,58548.3359375,58604.4921875,58294.1796875,58380.109375,1074710528
2642,2024-08-19 02:00:00+00:00,58720.1015625,58729.26171875,58493.57421875,58569.58203125,0
2643,2024-08-19 03:00:00+00:00,58751.984375,58754.55078125,58595.87109375,58710.6640625,0
