date,open,high,low,close,volume,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume
2023-01-09,17127.83,17398.8,17104.66,17178.26,266211.52723,4590284350.546169,6327667.0,131748.52517,2271681164.7993326
2023-01-10,17179.04,17499.0,17146.34,17440.66,221382.42581,3829247653.731106,5448751.0,109377.45606,1891995855.287608
2023-01-11,17440.64,18000.0,17315.6,17943.26,262221.60653,4586965947.26355,5627464.0,129944.5693,2273368097.029264
2023-01-12,17943.26,19117.04,17892.05,18846.62,454568.32178,8348431207.846009,8911373.0,227295.33172,4174813798.3828607
2023-01-13,18846.62,20000.0,18714.12,19930.01,368615.87823,7061633461.444735,8021774.0,183448.89377,3515300890.305057
2023-01-14,19930.01,21258.0,19888.05,20954.92,393913.74951,8183071567.046188,8659545.0,197817.55209,4109568162.17042
2023-01-15,20952.76,21050.74,20551.01,20871.5,178542.22549,3710526606.1389647,5194354.0,88310.83908,1835436631.7038703
2023-01-16,20872.99,21474.05,20611.48,21185.65,293078.08262,6168654053.042638,6856434.0,145352.66942,3059597458.3853526
2023-01-17,21185.65,21647.45,20841.31,21134.81,275407.74409,5840585769.490093,6440138.0,137121.64311,2908227174.2490306
2023-01-18,21132.29,21650.0,20407.15,20677.47,350916.01949,7399719195.246726,7617173.0,173174.4169,3652037808.316215
2023-01-19,20677.47,21192.0,20659.19,21071.59,251385.84925,5243024330.011201,5819932.0,124924.23436,2605629874.089028
2023-01-20,21071.59,22755.93,20861.28,22667.21,338079.13659,7256172889.710533,7382435.0,170200.04869,3654038898.270929
2023-01-21,22666.0,23371.8,22422.0,22783.55,346445.48432,7938935168.532013,7796520.0,172663.17131,3956916674.402963
2023-01-22,22783.35,23078.71,22292.37,22707.88,253577.75286,5775552321.54412,6603827.0,125842.91663,2866409820.7225704
2023-01-23,22706.02,23180.0,22500.0,22916.45,293588.37938,6704191295.97568,7258655.0,145854.70936,3330927704.4836106
2023-01-24,22917.81,23162.2,22462.93,22632.89,293158.78254,6721432962.573842,7395584.0,144239.84356,3307407342.1385794
2023-01-25,22631.94,23816.73,22300.0,23060.94,346042.83223,7875590359.115837,8060446.0,172647.90115,3929821773.9651175
2023-01-26,23060.42,23282.47,22850.01,23009.65,288924.43581,6664592468.337928,7181086.0,143185.08341,3303064271.0511746
2023-01-27,23009.65,23500.0,22534.88,23074.16,280833.86315,6461707755.053915,7079096.0,139699.27638,3214623770.84504
2023-01-28,23074.16,23189.0,22878.46,23022.6,148115.71085,3408985411.316586,4181816.0,73861.83566,1700057503.749539
2023-01-29,23021.4,23960.54,22967.76,23742.3,295688.79204,6941922954.136406,7030837.0,149507.5061,3510026672.7997174
2023-01-30,23743.37,23800.51,22500.0,22826.15,302405.90121,7020727239.059652,7790224.0,149096.53066,3461492907.1726055
2023-01-31,22827.38,23320.0,22714.77,23125.13,264649.34909,6083858924.538485,6798411.0,133028.12717,3058369006.2406993
2023-02-01,23125.13,23812.66,22760.23,23732.66,310790.42271,7212542002.325099,7863213.0,156107.58478,3623730152.719127
2023-02-02,23731.41,24255.0,23363.27,23488.94,364177.20751,8673696845.805113,9102300.0,181814.20318,4330715913.906593
2023-02-03,23489.33,23715.7,23204.62,23431.9,332571.02904,7806490899.914181,8007846.0,166143.33246,3900042090.5163646
2023-02-04,23431.9,23587.78,23253.96,23326.84,166126.47295,3886777607.796051,4852404.0,81863.93145,1915443497.6889513
2023-02-05,23327.66,23433.33,22743.0,22932.91,209251.33917,4842463016.833934,5903916.0,103885.22312,2404286621.1203337
2023-02-06,22932.91,23158.25,22628.13,22762.52,265371.6069,6076050768.117039,6956395.0,132350.52989,3030470974.62453
2023-02-07,22762.52,23350.25,22745.78,23240.46,308006.72482,7085929136.45685,8293878.0,154613.24744,3557209786.515369
2023-02-08,23242.42,23452.0,22665.85,22963.0,280056.30717,6457585647.820655,7896433.0,138627.72636,3196783919.630122
2023-02-09,22961.85,23011.39,21688.0,21796.35,402894.6955,9052973327.19716,9784291.0,199309.68374,4478800426.302857
2023-02-10,21797.83,21938.16,21451.0,21625.19,338591.94247,7369456394.906654,6993675.0,167419.66937,3644087094.706669
2023-02-11,21625.19,21906.32,21599.78,21862.55,177021.58433,3842000897.79758,4207940.0,87937.9597,1908638569.77981
2023-02-12,21862.02,22090.0,21630.0,21783.54,204435.65163,4469822441.4372015,4561903.0,101194.34699,2212545781.0931144
2023-02-13,21782.37,21894.99,21351.07,21773.97,295730.76791,6404813758.2696295,6503611.0,147221.38569,3188732830.1994424
2023-02-14,21774.63,22319.08,21532.77,22199.84,361958.40109,7938385476.792083,7695927.0,182006.71562,3991901041.9023824
2023-02-15,22199.84,24380.0,22047.28,24324.05,375669.16111,8604133693.663172,8335550.0,190798.1552,4372346767.103614
2023-02-16,24322.87,25250.0,23505.25,23517.72,450080.68366,11074988148.779009,11006793.0,224396.77566,5522891581.325578
2023-02-17,23517.72,25021.11,23339.37,24569.97,496813.21376,11968532252.057327,10895009.0,249087.94774,6001870488.345367
2023-02-18,24568.24,24877.0,24430.0,24631.95,216917.25213,5339920389.516133,6296097.0,107467.08761,2645647445.8196015
2023-02-19,24632.05,25192.0,24192.57,24271.76,300395.99542,7408745406.624344,7660484.0,149680.28058,3692030229.980345
2023-02-20,24272.51,25121.23,23840.83,24842.2,346938.56997,8561226688.07291,9808728.0,174453.04334,4305469238.849921
2023-02-21,24843.89,25250.0,24148.34,24452.16,376000.82868,9280992344.428871,10712371.0,187029.49757,4617218785.187702
2023-02-22,24450.67,24476.05,23574.69,24182.21,379425.75365,9101745945.990707,11395957.0,188203.74268,4515001623.435452
2023-02-23,24182.21,24599.59,23608.0,23940.2,398400.45437,9596083721.512953,11396877.0,198080.68369,4771375630.511308
2023-02-24,23940.2,24132.35,22841.19,23185.29,343582.57453,8087524100.39044,11531424.0,170263.13353,4008150118.2168
2023-02-25,23184.04,23219.13,22722.0,23157.07,191311.8101,4406286300.272117,9124568.0,94440.13964,2175283940.9041314
2023-02-26,23157.07,23689.99,23059.18,23554.85,202323.73623,4716158181.22559,9506015.0,101003.39278,2354572412.6900682
2023-02-27,23554.85,23897.99,23106.77,23492.09,283706.0859,6659785788.329373,11754195.0,141360.04845,3318353869.99525
2023-02-28,23492.09,23600.0,23020.97,23141.57,264140.99894,6172930936.037334,9568743.0,131200.82704,3066249880.6703186
2023-03-01,23141.57,24000.0,23020.03,23628.97,315287.41737,7441571085.495408,9390487.0,157961.92667,3728256787.1100945
2023-03-02,23629.76,23796.93,23195.9,23465.32,239315.45219,5603770010.239547,7435815.0,119522.00584,2798797976.70041
2023-03-03,23465.32,23476.95,21971.13,22354.34,319954.19785,7167184765.7436495,8214639.0,156827.31366,3512245357.186191
2023-03-04,22354.34,22410.0,22157.08,22346.57,121257.38132,2706422995.680256,4169260.0,60043.33153,1340204531.15407
2023-03-05,22346.57,22662.09,22189.22,22430.24,154841.75786,3473011455.1879516,4835978.0,77394.35765,1735989090.899561
2023-03-06,22430.24,22602.19,22258.0,22410.0,203751.82957,4569102169.185691,6471278.0,102110.26304,2289889200.1667166
2023-03-07,22409.41,22557.91,21927.0,22197.96,292519.80912,6517594938.246053,7813394.0,145498.64219,3242136502.654673
2023-03-08,22198.56,22287.0,21580.0,21705.44,301460.57272,6641171704.242421,8018963.0,150008.02488,3304860256.104994
2023-03-09,21704.37,21834.99,20042.72,20362.22,443658.28584,9403028764.707773,10076702.0,217900.59621,4619803522.043237
2023-03-10,20362.21,20367.78,19549.09,20150.69,618456.4671,12344992788.912497,12106261.0,308155.80993,6151475123.535515
2023-03-11,20150.69,20686.51,19765.03,20455.73,427831.82133,8651590672.468527,10412300.0,213151.47855,4310534195.909292
2023-03-12,20455.73,22150.0,20270.6,21997.11,430944.94288,8982418413.80114,9721933.0,218639.0688,4558127964.925805
2023-03-13,21998.05,24500.0,21813.88,24113.48,687889.31259,15824996078.605639,14820760.0,346688.17025,7976620081.7060995
2023-03-14,24112.27,26386.87,23976.42,24670.41,699360.93423,17465307097.88407,15223589.0,351739.11994,8783916247.676138
2023-03-15,24670.41,25196.97,23896.95,24285.66,581450.72984,14291005743.897852,12613034.0,291192.86696,7157472156.962334
2023-03-16,24285.66,25167.4,24123.0,24998.78,439421.32998,10847330151.941004,10418081.0,220403.30289,5441432259.260846
2023-03-17,24998.78,27756.84,24890.0,27395.13,624460.68091,16476681071.24338,13113359.0,318022.61356,8392477832.002321
2023-03-18,27395.13,27724.85,26578.0,26907.49,371238.97174,10135945069.642628,9948603.0,185687.70768,5070480124.593879
2023-03-19,26907.49,28390.1,26827.22,27972.87,372066.99054,10264707987.594164,9578297.0,188150.56147,5191102286.400918
2023-03-20,27972.87,28472.0,27124.47,27717.01,477378.23373,13300424536.514921,11775950.0,239765.29148,6680704887.5321455
2023-03-21,27717.01,28438.55,27303.1,28105.47,420929.7422,11760492716.33759,11530870.0,210472.34027,5880942507.630011
2023-03-22,28107.81,28868.05,26601.8,27250.97,224113.41296,6272099822.449624,3589327.0,110355.97386,3089585214.115064
2023-03-23,27250.97,28750.0,27105.0,28295.41,128649.60818,3591123573.1149583,2159091.0,65172.02479,1819323637.2903445
2023-03-24,28295.42,28374.3,27000.0,27454.47,86242.06544,2403443392.027302,1511137.0,41449.56122,1155147465.7389932
2023-03-25,27454.46,27787.33,27156.09,27462.95,50844.08102,1397227639.2141378,1088721.0,25326.94876,696042529.0839624
2023-03-26,27462.96,28194.4,27417.76,27968.05,49671.70353,1380973402.9961205,1068196.0,25248.15818,702028235.0573264
2023-03-27,27968.05,28023.86,26508.14,27124.91,88039.46898,2407130888.034605,1575264.0,43151.91539,1179905180.6135278
2023-03-28,27124.9,27520.0,26631.78,27261.07,78602.44341,2124533606.765556,1521981.0,38972.61486,1053473599.2587688
2023-03-29,27261.06,28650.0,27240.1,28348.6,89486.16008,2519887866.2111588,1704217.0,45742.08025,1288220696.4926782
2023-03-30,28348.6,29184.68,27686.0,28028.53,98865.43256,2808471938.6424427,1843652.0,49100.20979,1394972886.7062368
2023-03-31,28028.53,28656.69,27511.71,28465.36,78198.12139,2203253311.777351,1537349.0,39636.47111,1117184234.1868577
2023-04-01,28465.36,28819.71,28220.27,28452.73,30238.44753,860804237.452269,822781.0,15171.37738,431931567.4827481
2023-04-02,28452.74,28530.0,27856.43,28171.87,37365.65692,1053600933.0676804,938464.0,17897.01839,504647268.0863643
2023-04-03,28171.87,28500.99,27200.24,27800.0,79180.01405,2214361048.7823668,1651062.0,40534.82008,1133865764.0916288
2023-04-04,27800.0,28444.44,27662.79,28165.47,49722.55691,1397141464.875036,1102007.0,25083.95234,704845402.4191409
2023-04-05,28165.47,28775.0,27805.1,28170.01,60737.64732,1721098539.0660567,1262730.0,30556.88672,865971090.1704682
2023-04-06,28170.01,28182.05,27711.0,28033.82,40118.94963,1122713087.5561826,934548.0,19308.64369,540384260.8568
2023-04-07,28033.83,28100.0,27766.94,27906.33,24762.09387,691323748.9286413,655634.0,11983.13367,334559478.4702819
2023-04-08,27906.34,28154.99,27859.02,27938.38,19479.96735,545324518.6860753,624159.0,9729.24214,272366679.3440387
2023-04-09,27938.38,28530.0,27800.0,28323.76,32531.16101,913915923.6951956,777589.0,16885.70757,474454325.3569296
2023-04-10,28323.76,29770.0,28170.0,29637.34,67754.0622,1955300943.1708305,1285695.0,36147.62326,1043138687.5916125
2023-04-11,29637.35,30550.0,29590.0,30200.42,67990.07621,2046078278.0821176,1340458.0,34766.92718,1046250622.2934568
2023-04-12,30200.43,30486.0,29637.4,29888.07,62049.48451,1863497606.1415305,1246556.0,31136.38576,935223730.572567
2023-04-13,29888.07,30595.0,29854.59,30373.84,51934.11731,1571091101.1299672,1054144.0,26767.65298,809748635.0025868
2023-04-14,30373.84,31000.0,29966.0,30466.93,75984.19452,2323267494.38023,1504180.0,38406.59006,1174371283.5651665
2023-04-15,30466.93,30595.6,30202.0,30295.09,25429.81247,772211097.614016,732418.0,12424.34509,377293528.31290674
2023-04-16,30295.1,30549.99,30120.0,30304.65,26431.99322,801322926.1525651,708233.0,13163.73591,399115587.0035981
2023-04-17,30304.66,30316.06,29240.65,29430.27,56441.81127,1675287761.4330356,1137294.0,26880.17771,797711012.8071816
2023-04-18,29430.27,30485.0,29096.78,30380.01,62004.89434,1861001491.9786973,1141562.0,32417.57068,972769560.730304
2023-04-19,30380.01,30413.53,28520.0,28797.1,86575.48656,2541283888.3034472,1699891.0,41467.78872,1217556267.201096
2023-04-20,28797.1,29088.3,28010.0,28243.65,76879.09372,2198854031.424746,1434642.0,36919.58585,1055949765.7724996
2023-04-21,28243.65,28374.02,27125.0,27262.84,77684.7679,2164667611.9354606,1463628.0,38419.13612,1070540576.475792
2023-04-22,27262.84,27882.72,27140.35,27816.85,36023.69686,989379475.3218232,859500.0,18612.89655,511200971.6362268
2023-04-23,27816.85,27816.85,27311.25,27590.6,34812.09581,959389698.7572552,873485.0,17610.47671,485328645.6943109
2023-04-24,27590.59,28000.0,26942.82,27510.93,53111.56874,1458406515.6404212,1211080.0,25641.28044,704079582.6514921
2023-04-25,27510.93,28399.99,27192.0,28300.79,52325.14637,1446329375.242731,1087067.0,26833.47192,742069216.9989536
2023-04-26,28300.8,30036.0,27235.0,28415.29,129228.40403,3719701461.909163,2261942.0,64540.55521,1857698379.2654004
2023-04-27,28415.29,29890.0,28378.86,29472.77,95430.82431,2784859692.36462,1990148.0,48601.97474,1418439305.6179047
2023-04-28,29472.77,29599.54,28891.0,29311.7,54298.16578,1590683771.668198,1129240.0,26659.2164,780784851.5470375
2023-04-29,29311.69,29448.88,29031.0,29230.45,20466.83058,599466910.0466621,619319.0,10024.59978,293627195.7058327
2023-04-30,29230.45,29969.39,29079.59,29233.21,39752.5372,1172155267.8761897,949458.0,19894.27252,586711670.5560739
2023-05-01,29233.2,29337.34,27666.95,28068.26,64433.65958,1828221138.95444,1362793.0,30761.9269,872712018.1808255
2023-05-02,28068.26,28879.88,27872.0,28669.86,50824.5224,1441733922.0116444,1174697.0,24789.36748,703206831.7801807
2023-05-03,28669.85,29266.66,28113.69,29026.16,64615.79213,1845961218.8432436,1502909.0,32291.20998,922549963.250758
2023-05-04,29026.16,29379.83,28663.64,28838.16,42575.47501,1233816136.1606576,961542.0,20470.2124,593281438.9381377
2023-05-05,28838.16,29677.0,28800.0,29505.61,58415.83048,1709786814.901134,1288027.0,29071.98606,850975342.6424302
2023-05-06,29505.6,29820.0,28300.0,28848.2,49249.28459,1429517892.780502,1221021.0,23315.95073,676717267.0117224
2023-05-07,28848.19,29138.29,28395.23,28430.1,30003.41028,865838535.326382,855425.0,14904.01102,430162358.6294252
2023-05-08,28430.09,28631.01,27262.0,27668.79,68244.36179,1903052694.6684127,1600637.0,32347.56935,901988104.11036
2023-05-09,27668.8,27818.0,27353.0,27628.27,40113.31069,1106923908.3058467,1003698.0,20094.09737,554561922.8053713
2023-05-10,27628.28,28331.42,26777.0,27598.75,71155.11355,1971173412.435502,1534579.0,34398.83676,953153016.5096189
2023-05-11,27598.74,27630.14,26702.05,26968.62,47635.31365,1295799109.011004,1257000.0,23270.11723,632925807.4925774
2023-05-12,26968.61,27091.12,25811.46,26795.01,67207.93494,1777052127.731093,1351633.0,33147.27251,876487224.2550422
2023-05-13,26795.01,27045.45,26692.03,26775.28,22814.90421,612062852.0866882,605049.0,10959.29947,294038915.03262633
2023-05-14,26775.27,27200.0,26560.53,26917.62,21594.8036,580801698.0002693,629537.0,10672.14983,287060095.3315276
2023-05-15,26917.61,27663.59,26726.0,27162.14,40430.08333,1104633264.131574,935914.0,19301.24631,527237637.33101344
2023-05-16,27162.15,27296.89,26852.11,27033.84,33270.45451,900273404.6010331,815642.0,15970.99932,432214355.0561344
2023-05-17,27033.85,27500.0,26544.71,27405.61,42958.97785,1159714527.6352637,1016823.0,21634.02212,584185553.7913067
2023-05-18,27405.62,27485.33,26361.2,26821.28,49198.65143,1330745572.6946373,1057318.0,23659.89374,640128055.9068437
2023-05-19,26821.28,27183.6,26630.0,26880.26,28754.13544,772864757.1633048,756295.0,13622.24812,366169697.3870807
2023-05-20,26880.26,27150.0,26825.11,27102.43,14434.54718,389225653.7451669,481382.0,6769.94368,182562924.6341634
2023-05-21,27102.42,27277.55,26666.03,26747.78,21347.87279,575213570.2794422,568937.0,9855.43959,265526847.33206752
2023-05-22,26747.78,27099.89,26538.21,26849.27,26458.83828,709594996.7242744,717111.0,12639.67925,338982776.4596819
2023-05-23,26849.28,27495.83,26798.11,27219.61,38700.83858,1054565781.6023751,816399.0,18966.20117,516737777.2652495
2023-05-24,27219.61,27219.61,26080.5,26329.01,54393.0657,1442636235.4543552,1012767.0,26698.91191,707870181.8163438
2023-05-25,26329.0,26631.98,25871.89,26473.79,37435.44895,984117789.7017612,753125.0,17773.08882,467287939.9395918
2023-05-26,26473.8,26932.16,26327.24,26705.92,35061.18713,932817724.5940099,655755.0,16507.37461,439209106.74467194
2023-05-27,26705.93,26895.0,26551.0,26854.27,15095.6867,403337263.0344908,415694.0,7152.30076,191116596.77267233
2023-05-28,26854.28,28261.32,26764.36,28065.0,43916.00855,1205762341.9704952,843861.0,23346.55866,640869473.6004443
2023-05-29,28065.01,28447.14,27524.6,27736.4,42385.41945,1182678581.6346693,805579.0,20199.85331,563722083.6591941
2023-05-30,27736.39,28038.59,27554.0,27694.4,32686.75371,908653906.0072743,745633.0,15196.52438,422438614.8525725
2023-05-31,27694.39,27835.51,26839.01,27210.35,46588.80573,1265952178.7798684,908537.0,21962.66824,596493723.439264
2023-06-01,27210.36,27350.0,26605.05,26817.93,39217.8088,1055132509.8658342,814389.0,18620.69161,500960557.9227829
2023-06-02,26817.93,27300.0,26505.0,27242.59,36380.90269,983857061.640842,811087.0,18134.67738,490485191.7880676
2023-06-03,27242.59,27333.29,26914.93,27069.22,16595.34117,450588672.4704081,466520.0,7745.7868,210327639.56108248
2023-06-04,27069.22,27455.02,26951.0,27115.21,19258.41049,523747237.4389696,504474.0,9511.72432,258699846.47588032
2023-06-05,27115.2,27129.33,25388.0,25728.2,65805.60305,1722665798.0920303,1420829.0,30583.35138,799867474.2125897
2023-06-06,25728.2,27355.33,25351.02,27230.08,68392.60438,1797636024.0812125,1345725.0,35083.7879,922716234.2100114
2023-06-07,27230.07,27391.77,26125.01,26339.34,59619.44364,1589291467.5372329,1311928.0,28095.50924,749083400.1203891
2023-06-08,26339.34,26810.0,26210.0,26498.61,31075.51083,823023638.236875,848252.0,14614.60741,387105933.4399799
2023-06-09,26498.62,26783.33,26269.91,26477.81,27934.7097,741158215.0539023,746911.0,12757.07361,338454644.8956143
2023-06-10,26477.8,26533.87,25358.0,25841.21,64944.60108,1673795235.4008925,1713871.0,31558.13098,813190388.2485608
2023-06-11,25841.22,26206.88,25634.7,25925.55,30014.29595,776111471.8669971,833902.0,14266.10759,368954010.80744416
2023-06-12,25925.54,26106.48,25602.11,25905.19,29900.50893,773303698.8633221,858037.0,14219.97114,367770742.66004
2023-06-13,25905.2,26433.21,25712.57,25934.25,41065.60853,1068985236.5126554,1007138.0,20120.32689,523776704.241491
2023-06-14,25934.24,26098.0,24820.56,25128.6,45077.31608,1152808416.919793,957418.0,20726.13761,530122336.3788532
2023-06-15,25128.6,25759.01,24800.0,25598.49,48664.86063,1224436974.8502872,943268.0,24035.81623,604884325.2462568
2023-06-16,25598.49,26518.0,25175.56,26345.0,51596.91662,1335158158.639614,926194.0,24055.65943,622525707.6049981
2023-06-17,26345.01,26839.99,26181.0,26516.99,27842.2195,738491809.8811625,666967.0,13843.65158,367248705.0054073
2023-06-18,26516.99,26700.0,26255.85,26339.97,21538.31022,571013013.8553362,555956.0,10367.07533,274864183.4442869
2023-06-19,26339.98,27068.09,26256.61,26844.35,35872.65974,954193987.2948112,732735.0,17593.19977,468128198.05453104
2023-06-20,26844.35,28402.74,26652.0,28307.99,69666.95525,1912797983.5310056,1189024.0,35052.57462,962782935.68993
2023-06-21,28308.0,30800.0,28257.99,29993.89,108926.40412,3210301129.3662906,1872873.0,55846.96952,1646165465.2449384
2023-06-22,29993.89,30500.0,29525.61,29884.92,59054.5646,1775822103.7632556,1146092.0,27902.93312,839284260.1798254
2023-06-23,29884.92,31431.94,29800.0,30688.5,73931.89635,2265077496.195469,1338533.0,36289.3174,1112439184.9506557
2023-06-24,30688.51,30800.0,30250.0,30527.43,30513.30135,933244397.7040019,776343.0,14497.56447,443500647.92208225
2023-06-25,30527.44,31046.01,30277.49,30462.66,30223.44801,926316644.4167664,789910.0,14627.97473,448414594.5587875
2023-06-26,30462.67,30666.0,29930.0,30267.99,45180.41489,1367837657.5451825,954783.0,22277.58284,674540668.5726604
2023-06-27,30267.99,30994.97,30226.17,30692.44,42699.64157,1306206257.0193572,824373.0,21151.29517,647203906.7656411
2023-06-28,30692.44,30709.74,29858.8,30077.41,40463.51937,1224103637.6132562,895470.0,19176.75428,580226725.8333887
2023-06-29,30077.4,30843.98,30049.98,30447.31,36330.62903,1107940389.9242406,758428.0,17834.38857,543872730.2617269
2023-06-30,30447.31,31282.0,29500.0,30472.0,89419.07618,2726355505.5063505,1559366.0,44319.81254,1351735332.8585768
2023-07-01,30471.99,30661.6,30320.57,30585.9,17501.75075,533859338.1325383,567975.0,8102.13876,247175148.950766
2023-07-02,30585.9,30791.0,30155.0,30617.03,23286.41019,711031423.4334425,591533.0,10630.2474,324616031.9581684
2023-07-03,30617.02,31380.0,30570.27,31156.2,43761.64311,1352635339.5043936,781855.0,20885.94331,645698735.3773495
2023-07-04,31156.2,31350.69,30620.0,30766.51,33206.11943,1028794008.5245212,779472.0,14107.36566,437126154.0841225
2023-07-05,30766.52,30878.07,30200.0,30504.81,33215.67122,1013694790.31705,827926.0,15619.11716,476478254.94341326
2023-07-06,30504.8,31500.0,29850.45,29895.43,71319.6261,2181763648.99527,1397042.0,33952.63237,1039137135.293551
2023-07-07,29895.42,30449.0,29701.02,30344.7,34070.53895,1027461795.2332093,912948.0,14875.86309,448638761.3838917
2023-07-08,30344.7,30386.81,30044.47,30284.63,13094.59042,395759717.57242787,480214.0,5990.91468,181083431.1999306
2023-07-09,30284.63,30445.52,30061.12,30160.71,15388.50196,465781514.2589476,473168.0,7017.35093,212433521.88972887
2023-07-10,30160.71,31045.78,29950.0,30411.57,41262.87652,1254289037.7420728,896853.0,19574.2347,595390893.1450084
2023-07-11,30411.57,30813.63,30300.0,30622.1,28476.83311,868966244.2412691,691213.0,13670.16079,417204801.1629621
2023-07-12,30622.1,30983.25,30210.0,30380.0,38108.99669,1166497472.4331727,784195.0,18251.27965,558742524.9312288
2023-07-13,30380.0,31804.2,30251.0,31454.23,70772.51836,2194927210.224416,1301632.0,36084.84178,1119542855.1513171
2023-07-14,31454.23,31630.0,29900.0,30312.01,60749.48424,1869443273.7476244,1274387.0,28513.77996,877642037.8224415
2023-07-15,30312.0,30390.9,30200.0,30289.52,14118.55329,427921094.3021783,488354.0,6430.54981,194912673.91192168
2023-07-16,30289.52,30441.46,30064.29,30231.99,15760.1281,477189328.0072937,494225.0,7322.44372,221713710.223243
2023-07-17,30232.0,30336.96,29659.2,30138.0,30882.76839,929647644.243343,816466.0,14352.21893,432105955.4547703
2023-07-18,30138.01,30239.78,29512.0,29859.13,30003.8601,897157095.477411,754775.0,13771.19621,411748868.0629127
2023-07-19,29859.14,30189.09,29761.96,29909.21,25657.36137,769254865.285115,617415.0,12260.98321,367624217.9174355
2023-07-20,29909.21,30417.46,29570.96,29800.0,37540.68193,1125950643.7116497,749723.0,18061.33493,541742405.5204978
2023-07-21,29800.0,30061.7,29726.34,29901.72,23881.40865,713123417.7612139,555611.0,11566.3884,345404092.6459083
2023-07-22,29901.72,29999.0,29625.1,29794.0,14660.40467,437785700.3396102,423988.0,6725.50525,200848375.4485695
2023-07-23,29793.99,30350.0,29730.0,30083.75,18292.78637,548940321.0915866,519434.0,8889.35695,266761143.41169807
2023-07-24,30083.75,30099.58,28861.9,29176.5,39628.99691,1162562413.8190155,869107.0,18047.66786,529388757.49158144
2023-07-25,29176.5,29376.0,29047.65,29228.91,21565.7478,629531351.1145664,533797.0,10257.29455,299466722.1976085
2023-07-26,29228.91,29690.0,29096.94,29351.96,33931.63366,995569172.1396835,750401.0,15987.94266,469155943.83416
2023-07-27,29351.95,29567.49,29083.85,29222.78,22476.47626,659594157.3443576,583045.0,10384.95749,304728875.7312362
2023-07-28,29222.78,29542.22,29123.12,29314.14,23993.61627,702705076.837866,543177.0,11422.36141,334588917.08832914
2023-07-29,29314.14,29406.92,29256.18,29352.9,10851.36844,318276733.8766431,339750.0,5443.09222,159659088.1646764
2023-07-30,29352.9,29449.0,29033.24,29281.09,15706.97441,459830379.6509824,454846.0,7720.41654,226012721.3705351
2023-07-31,29281.09,29530.0,29101.8,29232.25,22605.48964,663025204.2072345,563115.0,11029.2258,323482162.2920864
2023-08-01,29232.26,29739.25,28585.7,29705.99,44719.65162,1299160215.077924,900141.0,21831.75056,634595648.9435309
2023-08-02,29705.99,30047.5,28927.5,29186.01,48181.65141,1419729744.649752,945158.0,22953.8144,676256840.2750592
2023-08-03,29186.0,29433.33,28968.0,29193.64,26476.91994,773302705.4947629,651970.0,12901.09228,376856740.48839366
2023-08-04,29193.65,29333.08,28807.54,29113.99,23551.95217,686643453.3930904,544850.0,10539.62903,307284659.321428
2023-08-05,29114.0,29152.23,28978.64,29072.13,11645.52018,338478560.12182474,331924.0,5491.4962,159611625.1658778
2023-08-06,29072.13,29205.09,28991.88,29088.42,13178.1972,383209498.87775046,338654.0,6471.24487,188192943.696217
2023-08-07,29088.43,29276.78,28701.03,29211.06,30966.87746,899492595.6812717,671438.0,15375.49318,446702609.5645752
2023-08-08,29211.06,30244.0,29146.45,29770.42,45700.53392,1352934531.6659672,877168.0,24189.62133,716161501.5730364
2023-08-09,29770.41,30160.0,29376.67,29581.99,38003.88725,1130396850.0974116,750252.0,18700.85778,556446376.2517849
2023-08-10,29581.99,29738.0,29320.2,29455.75,23463.45373,692863472.0877249,513691.0,11204.06553,330886650.2003818
2023-08-11,29455.76,29564.52,29252.45,29426.03,20637.0443,607176051.3015367,437828.0,9803.94004,288451712.10020846
2023-08-12,29426.02,29481.35,29381.56,29430.17,8971.48068,263949405.54340288,310852.0,4181.99127,123039182.1587899
2023-08-13,29430.18,29474.65,29272.32,29303.84,11101.70947,326264625.2296824,341726.0,5257.07008,154501729.2473491
2023-08-14,29303.85,29695.32,29102.45,29430.93,31443.11532,924613476.681799,671592.0,15036.11048,442247506.1673844
2023-08-15,29430.92,29499.26,29059.6,29200.0,27503.87691,806683957.3100157,591162.0,12751.63951,374046205.2590536
2023-08-16,29200.01,29259.85,28723.08,28730.51,32996.69854,959870747.0063143,768028.0,14761.86053,429510396.4298237
2023-08-17,28730.51,28783.48,25166.0,26623.41,100271.54033,2755821274.340605,1976577.0,47495.99471,1302553963.3106227
2023-08-18,26623.41,26832.6,25619.0,26054.0,69790.65711,1834219523.699404,1293122.0,33522.24573,881095856.1944035
2023-08-19,26054.0,26281.0,25801.09,26100.01,26160.75343,680623880.8247553,615764.0,12952.29598,337010159.8115182
2023-08-20,26100.01,26299.0,25971.05,26189.99,19056.91209,497880752.23011583,451543.0,9909.1293,258890029.08250633
2023-08-21,26190.0,26258.42,25812.0,26126.92,30267.24233,788205156.3215923,565987.0,14052.07264,365942107.34064466
2023-08-22,26126.92,26139.42,25300.0,26056.0,34247.06688,886782344.160293,603624.0,16436.92888,425661908.6149738
2023-08-23,26055.99,26819.27,25812.82,26432.72,44023.69978,1156326251.922411,673711.0,21955.66524,576734438.2954
2023-08-24,26432.71,26577.87,25864.0,26180.05,30205.22116,792966965.8982657,575619.0,13987.93493,367233375.41684335
